Time,FCU-RA_T,FCU-SP,FCU-ST,FCU-WST
2021-02-01 00:00:00+08:00,21.861888333333333,22.0,0.0,3.0
2021-02-01 00:10:00+08:00,21.822975833333334,22.0,0.0,3.0
2021-02-01 00:20:00+08:00,21.823412666666666,22.0,0.0,3.0
2021-02-01 00:30:00+08:00,21.8151285,22.0,0.0,3.0
2021-02-01 00:40:00+08:00,21.813392,22.0,0.0,3.0
2021-02-01 00:50:00+08:00,21.802974666666668,22.0,0.0,3.0
2021-02-01 01:00:00+08:00,21.808740833333335,22.0,0.0,3.0
2021-02-01 01:10:00+08:00,21.811726833333335,22.0,0.0,3.0
2021-02-01 01:20:00+08:00,21.8050285,22.0,0.0,3.0
2021-02-01 01:30:00+08:00,21.803299,22.0,0.0,3.0
2021-02-01 01:40:00+08:00,21.805006,22.0,0.0,3.0
2021-02-01 01:50:00+08:00,21.801653,22.0,0.0,3.0
2021-02-01 02:00:00+08:00,21.8,22.0,0.0,3.0
2021-02-01 02:10:00+08:00,21.8,22.0,0.0,3.0
2021-02-01 02:20:00+08:00,21.861161833333334,22.0,0.0,3.0
2021-02-01 02:30:00+08:00,21.9,22.0,0.0,3.0
2021-02-01 02:40:00+08:00,21.9,22.0,0.0,3.0
2021-02-01 02:50:00+08:00,21.9,22.0,0.0,3.0
2021-02-01 03:00:00+08:00,21.9,22.0,0.0,3.0
2021-02-01 03:10:00+08:00,21.9,22.0,0.0,3.0
2021-02-01 03:20:00+08:00,21.9,22.0,0.0,3.0
2021-02-01 03:30:00+08:00,21.9,22.0,0.0,3.0
2021-02-01 03:40:00+08:00,21.9,22.0,0.0,3.0
2021-02-01 03:50:00+08:00,21.9,22.0,0.0,3.0
2021-02-01 04:00:00+08:00,21.9,22.0,0.0,3.0
2021-02-01 04:10:00+08:00,21.9,22.0,0.0,3.0
2021-02-01 04:20:00+08:00,21.9,22.0,0.0,3.0
2021-02-01 04:30:00+08:00,21.9,22.0,0.0,3.0
2021-02-01 04:40:00+08:00,21.895885,22.0,0.0,3.0
2021-02-01 04:50:00+08:00,21.852885666666666,22.0,0.0,3.0
2021-02-01 05:00:00+08:00,21.819075166666668,22.0,0.0,3.0
2021-02-01 05:10:00+08:00,21.80506816666667,22.0,0.0,3.0
2021-02-01 05:20:00+08:00,21.809895833333332,22.0,0.0,3.0
2021-02-01 05:30:00+08:00,21.803299,22.0,0.0,3.0
2021-02-01 05:40:00+08:00,21.80330633333333,22.0,0.0,3.0
2021-02-01 05:50:00+08:00,21.803433166666668,22.0,0.0,3.0
2021-02-01 06:00:00+08:00,21.803276333333333,22.0,0.0,3.0
2021-02-01 06:10:00+08:00,21.803340666666667,22.0,0.0,3.0
2021-02-01 06:20:00+08:00,21.8,22.0,0.0,3.0
2021-02-01 06:30:00+08:00,21.801639666666667,22.0,0.0,3.0
2021-02-01 06:40:00+08:00,21.8,22.0,0.0,3.0
2021-02-01 06:50:00+08:00,21.8,22.0,0.0,3.0
2021-02-01 07:00:00+08:00,21.8,22.0,0.0,3.0
2021-02-01 07:10:00+08:00,21.8,22.0,0.0,3.0
2021-02-01 07:20:00+08:00,21.801728833333332,22.0,0.0,3.0
2021-02-01 07:30:00+08:00,21.293890666666666,22.0,0.992085,3.0
2021-02-01 07:40:00+08:00,21.251714,22.0,1.0,3.0
2021-02-01 07:50:00+08:00,21.820008166666668,22.0,1.0,3.0
2021-02-01 08:00:00+08:00,21.279247333333334,22.0,1.0,3.0
2021-02-01 08:10:00+08:00,21.506439,22.0,1.0,3.0
2021-02-01 08:20:00+08:00,21.739412666666666,22.0,1.0,3.0
2021-02-01 08:30:00+08:00,21.417535666666666,22.0,1.0,3.0
2021-02-01 08:40:00+08:00,21.445771666666666,22.0,1.0,3.0
2021-02-01 08:50:00+08:00,21.5,22.0,1.0,3.0
2021-02-01 09:00:00+08:00,21.567420666666667,22.0,1.0,3.0
2021-02-01 09:10:00+08:00,21.6116615,22.0,1.0,3.0
2021-02-01 09:20:00+08:00,21.654003833333334,22.0,1.0,3.0
2021-02-01 09:30:00+08:00,21.738971333333332,22.0,1.0,3.0
2021-02-01 09:40:00+08:00,21.8,22.0,1.0,3.0
2021-02-01 09:50:00+08:00,21.723324666666667,22.0,1.0,3.0
2021-02-01 10:00:00+08:00,21.8,22.0,1.0,3.0
2021-02-01 10:10:00+08:00,21.8033235,22.0,1.0,3.0
2021-02-01 10:20:00+08:00,21.828956333333334,22.0,1.0,3.0
2021-02-01 10:30:00+08:00,21.8899875,22.0,1.0,3.0
2021-02-01 10:40:00+08:00,21.866705,22.0,1.0,3.0
2021-02-01 10:50:00+08:00,21.899412,22.0,1.0,3.0
2021-02-01 11:00:00+08:00,21.866761,22.0,1.0,3.0
2021-02-01 11:10:00+08:00,21.9,22.0,1.0,3.0
2021-02-01 11:20:00+08:00,21.859546833333333,22.0,1.0,3.0
2021-02-01 11:30:00+08:00,21.806724166666665,22.0,1.0,3.0
2021-02-01 11:40:00+08:00,21.743287166666665,22.0,1.0,3.0
2021-02-01 11:50:00+08:00,21.707880166666666,22.0,1.0,3.0
2021-02-01 12:00:00+08:00,21.686312666666666,22.0,1.0,3.0
2021-02-01 12:10:00+08:00,21.6883555,22.0,1.0,3.0
2021-02-01 12:20:00+08:00,21.6033845,22.0,1.0,3.0
2021-02-01 12:30:00+08:00,21.564686833333333,22.0,1.0,3.0
2021-02-01 12:40:00+08:00,21.598844166666666,22.0,1.0,3.0
2021-02-01 12:50:00+08:00,21.626337833333334,22.0,1.0,3.0
2021-02-01 13:00:00+08:00,21.5748475,22.0,1.0,3.0
2021-02-01 13:10:00+08:00,21.533351666666668,22.0,1.0,3.0
2021-02-01 13:20:00+08:00,21.570254333333335,22.0,1.0,3.0
2021-02-01 13:30:00+08:00,21.6,22.0,1.0,3.0
2021-02-01 13:40:00+08:00,21.574885666666667,22.0,1.0,3.0
2021-02-01 13:50:00+08:00,21.592053333333332,22.0,1.0,3.0
2021-02-01 14:00:00+08:00,21.6,22.0,1.0,3.0
2021-02-01 14:10:00+08:00,21.6,22.0,1.0,3.0
2021-02-01 14:20:00+08:00,21.556605166666667,22.0,1.0,3.0
2021-02-01 14:30:00+08:00,21.528182833333332,22.0,1.0,3.0
2021-02-01 14:40:00+08:00,21.5182245,22.0,1.0,3.0
2021-02-01 14:50:00+08:00,21.514836666666667,22.0,1.0,3.0
2021-02-01 15:00:00+08:00,21.5,22.0,1.0,3.0
2021-02-01 15:10:00+08:00,21.5,22.0,1.0,3.0
2021-02-01 15:20:00+08:00,21.5,22.0,1.0,3.0
2021-02-01 15:30:00+08:00,21.157391166666667,20.264476666666667,1.0,2.0
2021-02-01 15:40:00+08:00,20.683071833333333,20.192286666666668,1.0,2.0
2021-02-01 15:50:00+08:00,20.6,20.192286666666668,1.0,2.0
2021-02-01 16:00:00+08:00,20.58478716666667,20.192286666666668,1.0,2.0
2021-02-01 16:10:00+08:00,20.496666833333332,20.192286666666668,1.0,2.0
2021-02-01 16:20:00+08:00,20.416638666666667,20.192286666666668,1.0,2.0
2021-02-01 16:30:00+08:00,20.4,20.192286666666668,1.0,2.0
2021-02-01 16:40:00+08:00,20.363363,20.192286666666668,1.0,2.0
2021-02-01 16:50:00+08:00,20.3016525,20.192286666666668,1.0,2.0
2021-02-01 17:00:00+08:00,20.34338066666667,20.192286666666668,1.0,2.0
2021-02-01 17:10:00+08:00,20.338286166666666,20.192286666666668,1.0,2.0
2021-02-01 17:20:00+08:00,20.226632833333333,20.192286666666668,1.0,2.0
2021-02-01 17:30:00+08:00,20.234934166666665,20.192286666666668,1.0,2.0
2021-02-01 17:40:00+08:00,20.246783333333333,20.192286666666668,1.0,2.0
2021-02-01 17:50:00+08:00,20.121929833333333,20.192286666666668,1.0,3.0
2021-02-01 18:00:00+08:00,20.298003166666668,22.0,1.0,3.0
2021-02-01 18:10:00+08:00,21.026745333333334,22.0,1.0,3.0
2021-02-01 18:20:00+08:00,21.555429666666665,22.0,1.0,3.0
2021-02-01 18:30:00+08:00,21.839147666666666,22.0,1.0,3.0
2021-02-01 18:40:00+08:00,21.623075666666665,22.0,1.0,3.0
2021-02-01 18:50:00+08:00,21.096215833333332,22.0,1.0,3.0
2021-02-01 19:00:00+08:00,21.679005666666665,22.0,1.0,3.0
2021-02-01 19:10:00+08:00,21.6285515,22.0,1.0,3.0
2021-02-01 19:20:00+08:00,21.102035833333332,22.0,1.0,3.0
2021-02-01 19:30:00+08:00,21.716062833333332,22.0,1.0,3.0
2021-02-01 19:40:00+08:00,21.695258833333334,22.0,1.0,3.0
2021-02-01 19:50:00+08:00,21.044854666666666,22.0,1.0,3.0
2021-02-01 20:00:00+08:00,21.628247333333334,22.0,1.0,3.0
2021-02-01 20:10:00+08:00,21.751373,22.0,1.0,3.0
2021-02-01 20:20:00+08:00,21.04704033333333,22.0,1.0,3.0
2021-02-01 20:30:00+08:00,21.536894333333333,22.0,1.0,3.0
2021-02-01 20:40:00+08:00,21.88271616666667,22.0,1.0,3.0
2021-02-01 20:50:00+08:00,21.176491,22.0,1.0,3.0
2021-02-01 21:00:00+08:00,22.484738333333333,22.0,0.02197,3.0
2021-02-01 21:10:00+08:00,23.471206666666667,22.0,0.0,2.0
2021-02-01 21:20:00+08:00,23.5888625,22.0,0.0,1.0
2021-02-01 21:30:00+08:00,23.373436666666667,22.0,0.0,1.0
2021-02-01 21:40:00+08:00,23.0783265,22.0,0.0,1.0
2021-02-01 21:50:00+08:00,22.792844666666667,22.0,0.0,1.0
2021-02-01 22:00:00+08:00,22.467331833333333,22.0,0.0,2.0
2021-02-01 22:10:00+08:00,22.197849166666668,22.0,0.0,2.0
2021-02-01 22:20:00+08:00,21.9961695,22.0,0.0,3.0
2021-02-01 22:30:00+08:00,21.839743,22.0,0.0,3.0
2021-02-01 22:40:00+08:00,21.671191166666667,22.0,0.0,3.0
2021-02-01 22:50:00+08:00,21.552263333333332,22.0,0.0,3.0
2021-02-01 23:00:00+08:00,21.445749,22.0,0.0,3.0
2021-02-01 23:10:00+08:00,21.365606166666666,22.0,0.0,3.0
2021-02-01 23:20:00+08:00,21.290635,22.0,0.0,3.0
2021-02-01 23:30:00+08:00,21.2,22.0,0.0,3.0
2021-02-01 23:40:00+08:00,21.1623045,22.0,0.0,3.0
2021-02-01 23:50:00+08:00,21.1,22.0,0.0,3.0
2021-02-02 00:00:00+08:00,21.090657,22.0,0.0,3.0
2021-02-02 00:10:00+08:00,21.001739,22.0,0.0,3.0
2021-02-02 00:20:00+08:00,21.0,22.0,0.0,3.0
2021-02-02 00:30:00+08:00,21.0,22.0,0.0,3.0
2021-02-02 00:40:00+08:00,20.910722333333332,22.0,0.0,3.0
2021-02-02 00:50:00+08:00,20.9,22.0,0.0,3.0
2021-02-02 01:00:00+08:00,20.9,22.0,0.0,3.0
2021-02-02 01:10:00+08:00,20.898321833333334,22.0,0.0,3.0
2021-02-02 01:20:00+08:00,20.814146,22.0,0.0,3.0
2021-02-02 01:30:00+08:00,20.8,22.0,0.0,3.0
2021-02-02 01:40:00+08:00,20.8,22.0,0.0,3.0
2021-02-02 01:50:00+08:00,20.8,22.0,0.0,3.0
2021-02-02 02:00:00+08:00,20.8,22.0,0.0,3.0
2021-02-02 02:10:00+08:00,20.8,22.0,0.0,3.0
2021-02-02 02:20:00+08:00,20.8,22.0,0.0,3.0
2021-02-02 02:30:00+08:00,20.8,22.0,0.0,3.0
2021-02-02 02:40:00+08:00,20.8,22.0,0.0,3.0
2021-02-02 02:50:00+08:00,20.8,22.0,0.0,3.0
2021-02-02 03:00:00+08:00,20.8,22.0,0.0,3.0
2021-02-02 03:10:00+08:00,20.8,22.0,0.0,3.0
2021-02-02 03:20:00+08:00,20.8,22.0,0.0,3.0
2021-02-02 03:30:00+08:00,20.8,22.0,0.0,3.0
2021-02-02 03:40:00+08:00,20.8,22.0,0.0,3.0
2021-02-02 03:50:00+08:00,20.8,22.0,0.0,3.0
2021-02-02 04:00:00+08:00,20.8,22.0,0.0,3.0
2021-02-02 04:10:00+08:00,20.8,22.0,0.0,3.0
2021-02-02 04:20:00+08:00,20.758345666666667,22.0,0.0,3.0
2021-02-02 04:30:00+08:00,20.719284,22.0,0.0,3.0
2021-02-02 04:40:00+08:00,20.701697,22.0,0.0,3.0
2021-02-02 04:50:00+08:00,20.7,22.0,0.0,3.0
2021-02-02 05:00:00+08:00,20.7,22.0,0.0,3.0
2021-02-02 05:10:00+08:00,20.7,22.0,0.0,3.0
2021-02-02 05:20:00+08:00,20.7,22.0,0.0,3.0
2021-02-02 05:30:00+08:00,20.7,22.0,0.0,3.0
2021-02-02 05:40:00+08:00,20.7,22.0,0.0,3.0
2021-02-02 05:50:00+08:00,20.7,22.0,0.0,3.0
2021-02-02 06:00:00+08:00,20.7,22.0,0.0,3.0
2021-02-02 06:10:00+08:00,20.7,22.0,0.0,3.0
2021-02-02 06:20:00+08:00,20.7,22.0,0.0,3.0
2021-02-02 06:30:00+08:00,20.7,22.0,0.0,3.0
2021-02-02 06:40:00+08:00,20.7,22.0,0.0,3.0
2021-02-02 06:50:00+08:00,20.7,22.0,0.0,3.0
2021-02-02 07:00:00+08:00,20.7,22.0,0.0,3.0
2021-02-02 07:10:00+08:00,20.7,22.0,0.0,3.0
2021-02-02 07:20:00+08:00,20.7788545,22.0,0.0,3.0
2021-02-02 07:30:00+08:00,21.000512666666665,22.0,0.97229,3.0
2021-02-02 07:40:00+08:00,21.467673166666668,22.0,1.0,3.0
2021-02-02 07:50:00+08:00,21.860994166666668,22.0,1.0,3.0
2021-02-02 08:00:00+08:00,21.386092333333334,22.0,1.0,3.0
2021-02-02 08:10:00+08:00,21.333265166666667,22.0,1.0,3.0
2021-02-02 08:20:00+08:00,21.850226,22.0,1.0,3.0
2021-02-02 08:30:00+08:00,21.294764333333333,22.0,1.0,3.0
2021-02-02 08:40:00+08:00,21.4365035,22.0,1.0,3.0
2021-02-02 08:50:00+08:00,21.784804333333334,22.0,1.0,3.0
2021-02-02 09:00:00+08:00,21.191259833333334,22.0,1.0,3.0
2021-02-02 09:10:00+08:00,21.637342666666665,22.0,1.0,3.0
2021-02-02 09:20:00+08:00,21.6723485,22.0,1.0,3.0
2021-02-02 09:30:00+08:00,21.220457666666668,22.0,1.0,3.0
2021-02-02 09:40:00+08:00,21.725813166666665,22.0,1.0,3.0
2021-02-02 09:50:00+08:00,21.496876666666665,22.0,1.0,3.0
2021-02-02 10:00:00+08:00,21.196046666666668,22.0,1.0,3.0
2021-02-02 10:10:00+08:00,21.81113866666667,22.0,1.0,3.0
2021-02-02 10:20:00+08:00,21.420972166666665,22.0,1.0,3.0
2021-02-02 10:30:00+08:00,21.197979166666666,22.0,1.0,3.0
2021-02-02 10:40:00+08:00,21.800896166666668,22.0,1.0,3.0
2021-02-02 10:50:00+08:00,21.441486833333332,22.0,1.0,3.0
2021-02-02 11:00:00+08:00,21.2322785,22.0,1.0,3.0
2021-02-02 11:10:00+08:00,21.726814333333333,22.0,1.0,3.0
2021-02-02 11:20:00+08:00,21.542684,22.0,1.0,3.0
2021-02-02 11:30:00+08:00,21.197512833333334,22.0,1.0,3.0
2021-02-02 11:40:00+08:00,21.7810565,22.0,1.0,3.0
2021-02-02 11:50:00+08:00,21.432878666666667,22.0,1.0,3.0
2021-02-02 12:00:00+08:00,21.1724145,22.0,1.0,3.0
2021-02-02 12:10:00+08:00,21.767865666666665,22.0,1.0,3.0
2021-02-02 12:20:00+08:00,21.428416833333333,22.0,1.0,3.0
2021-02-02 12:30:00+08:00,21.200717333333333,22.0,1.0,3.0
2021-02-02 12:40:00+08:00,21.810491666666667,22.0,1.0,3.0
2021-02-02 12:50:00+08:00,21.3689625,22.0,1.0,3.0
2021-02-02 13:00:00+08:00,21.232074333333333,22.0,1.0,3.0
2021-02-02 13:10:00+08:00,21.798969166666666,22.0,1.0,3.0
2021-02-02 13:20:00+08:00,21.457312666666667,22.0,1.0,3.0
2021-02-02 13:30:00+08:00,21.198578333333334,22.0,1.0,3.0
2021-02-02 13:40:00+08:00,21.685625833333333,22.0,1.0,3.0
2021-02-02 13:50:00+08:00,21.61256716666667,22.0,1.0,3.0
2021-02-02 14:00:00+08:00,21.146798333333333,22.0,1.0,3.0
2021-02-02 14:10:00+08:00,21.638849333333333,22.0,1.0,3.0
2021-02-02 14:20:00+08:00,21.609715333333334,22.0,1.0,3.0
2021-02-02 14:30:00+08:00,21.131702,22.0,1.0,3.0
2021-02-02 14:40:00+08:00,21.638437833333334,22.0,1.0,3.0
2021-02-02 14:50:00+08:00,21.630087333333332,22.0,1.0,3.0
2021-02-02 15:00:00+08:00,21.098397,22.0,1.0,3.0
2021-02-02 15:10:00+08:00,21.59161,22.0,1.0,3.0
2021-02-02 15:20:00+08:00,21.69677,22.0,1.0,3.0
2021-02-02 15:30:00+08:00,21.1167695,22.0,1.0,3.0
2021-02-02 15:40:00+08:00,21.589592833333334,22.0,1.0,3.0
2021-02-02 15:50:00+08:00,21.707246166666668,22.0,1.0,3.0
2021-02-02 16:00:00+08:00,21.075276666666667,22.0,1.0,3.0
2021-02-02 16:10:00+08:00,21.5159825,22.0,1.0,3.0
2021-02-02 16:20:00+08:00,21.7506745,22.0,1.0,3.0
2021-02-02 16:30:00+08:00,21.10192766666667,22.0,1.0,3.0
2021-02-02 16:40:00+08:00,21.498851666666667,22.0,1.0,3.0
2021-02-02 16:50:00+08:00,21.799043666666666,22.0,1.0,3.0
2021-02-02 17:00:00+08:00,21.107151666666667,22.0,1.0,3.0
2021-02-02 17:10:00+08:00,21.4433555,22.0,1.0,3.0
2021-02-02 17:20:00+08:00,21.799248,22.0,1.0,3.0
2021-02-02 17:30:00+08:00,21.092288833333335,22.0,1.0,3.0
2021-02-02 17:40:00+08:00,21.4565765,22.0,1.0,3.0
2021-02-02 17:50:00+08:00,21.794312666666666,22.0,1.0,3.0
2021-02-02 18:00:00+08:00,21.079298,22.0,1.0,3.0
2021-02-02 18:10:00+08:00,21.479608333333335,22.0,1.0,3.0
2021-02-02 18:20:00+08:00,21.831074333333333,22.0,1.0,3.0
2021-02-02 18:30:00+08:00,21.103058833333332,22.0,1.0,3.0
2021-02-02 18:40:00+08:00,21.434322166666668,22.0,1.0,3.0
2021-02-02 18:50:00+08:00,21.836062833333333,22.0,1.0,3.0
2021-02-02 19:00:00+08:00,21.095061666666666,22.0,1.0,3.0
2021-02-02 19:10:00+08:00,21.339033833333332,22.0,1.0,3.0
2021-02-02 19:20:00+08:00,21.8642245,22.0,1.0,3.0
2021-02-02 19:30:00+08:00,21.22727,22.0,1.0,3.0
2021-02-02 19:40:00+08:00,21.2026565,22.0,1.0,3.0
2021-02-02 19:50:00+08:00,21.75673116666667,22.0,1.0,3.0
2021-02-02 20:00:00+08:00,21.73801,22.0,1.0,3.0
2021-02-02 20:10:00+08:00,21.015368833333333,22.0,1.0,3.0
2021-02-02 20:20:00+08:00,21.4640855,22.0,1.0,3.0
2021-02-02 20:30:00+08:00,21.83410616666667,22.0,1.0,3.0
2021-02-02 20:40:00+08:00,21.9,22.0,1.0,3.0
2021-02-02 20:50:00+08:00,21.436228166666666,22.0,1.0,3.0
2021-02-02 21:00:00+08:00,22.322077333333333,22.0,0.021238333333333335,3.0
2021-02-02 21:10:00+08:00,23.125240333333334,22.0,0.0,2.0
2021-02-02 21:20:00+08:00,23.175504166666666,22.0,0.0,2.0
2021-02-02 21:30:00+08:00,22.93813,22.0,0.0,2.0
2021-02-02 21:40:00+08:00,22.620365833333334,22.0,0.0,2.0
2021-02-02 21:50:00+08:00,22.2682415,22.0,0.0,2.0
2021-02-02 22:00:00+08:00,22.002729833333333,22.0,0.0,3.0
2021-02-02 22:10:00+08:00,21.794438,22.0,0.0,3.0
2021-02-02 22:20:00+08:00,21.597815833333332,22.0,0.0,3.0
2021-02-02 22:30:00+08:00,21.470546166666665,22.0,0.0,3.0
2021-02-02 22:40:00+08:00,21.3872265,22.0,0.0,3.0
2021-02-02 22:50:00+08:00,21.295624666666665,22.0,0.0,3.0
2021-02-02 23:00:00+08:00,21.20169033333333,22.0,0.0,3.0
2021-02-02 23:10:00+08:00,21.125582166666668,22.0,0.0,3.0
2021-02-02 23:20:00+08:00,21.098994,22.0,0.0,3.0
2021-02-02 23:30:00+08:00,21.0016485,22.0,0.0,3.0
2021-02-02 23:40:00+08:00,21.0,22.0,0.0,3.0
2021-02-02 23:50:00+08:00,20.985602666666665,22.0,0.0,3.0
2021-02-03 00:00:00+08:00,20.9,22.0,0.0,3.0
2021-02-03 00:10:00+08:00,20.9,22.0,0.0,3.0
2021-02-03 00:20:00+08:00,20.9,22.0,0.0,3.0
2021-02-03 00:30:00+08:00,20.8983,22.0,0.0,3.0
2021-02-03 00:40:00+08:00,20.810760166666668,22.0,0.0,3.0
2021-02-03 00:50:00+08:00,20.8,22.0,0.0,3.0
2021-02-03 01:00:00+08:00,20.8,22.0,0.0,3.0
2021-02-03 01:10:00+08:00,20.8,22.0,0.0,3.0
2021-02-03 01:20:00+08:00,20.8,22.0,0.0,3.0
2021-02-03 01:30:00+08:00,20.8,22.0,0.0,3.0
2021-02-03 01:40:00+08:00,20.8,22.0,0.0,3.0
2021-02-03 01:50:00+08:00,20.8,22.0,0.0,3.0
2021-02-03 02:00:00+08:00,20.8,22.0,0.0,3.0
2021-02-03 02:10:00+08:00,20.8,22.0,0.0,3.0
2021-02-03 02:20:00+08:00,20.8,22.0,0.0,3.0
2021-02-03 02:30:00+08:00,20.8,22.0,0.0,3.0
2021-02-03 02:40:00+08:00,20.8,22.0,0.0,3.0
2021-02-03 02:50:00+08:00,20.8,22.0,0.0,3.0
2021-02-03 03:00:00+08:00,20.8,22.0,0.0,3.0
2021-02-03 03:10:00+08:00,20.8,22.0,0.0,3.0
2021-02-03 03:20:00+08:00,20.8,22.0,0.0,3.0
2021-02-03 03:30:00+08:00,20.8,22.0,0.0,3.0
2021-02-03 03:40:00+08:00,20.8,22.0,0.0,3.0
2021-02-03 03:50:00+08:00,20.8,22.0,0.0,3.0
2021-02-03 04:00:00+08:00,20.8,22.0,0.0,3.0
2021-02-03 04:10:00+08:00,20.8,22.0,0.0,3.0
2021-02-03 04:20:00+08:00,20.8,22.0,0.0,3.0
2021-02-03 04:30:00+08:00,20.8,22.0,0.0,3.0
2021-02-03 04:40:00+08:00,20.8,22.0,0.0,3.0
2021-02-03 04:50:00+08:00,20.8,22.0,0.0,3.0
2021-02-03 05:00:00+08:00,20.8,22.0,0.0,3.0
2021-02-03 05:10:00+08:00,20.8,22.0,0.0,3.0
2021-02-03 05:20:00+08:00,20.8,22.0,0.0,3.0
2021-02-03 05:30:00+08:00,20.8,22.0,0.0,3.0
2021-02-03 05:40:00+08:00,20.8,22.0,0.0,3.0
2021-02-03 05:50:00+08:00,20.8050175,22.0,0.0,3.0
2021-02-03 06:00:00+08:00,20.8904795,22.0,0.0,3.0
2021-02-03 06:10:00+08:00,20.9,22.0,0.0,3.0
2021-02-03 06:20:00+08:00,20.9,22.0,0.0,3.0
2021-02-03 06:30:00+08:00,20.9,22.0,0.0,3.0
2021-02-03 06:40:00+08:00,20.9,22.0,0.0,3.0
2021-02-03 06:50:00+08:00,20.9,22.0,0.0,3.0
2021-02-03 07:00:00+08:00,20.728576,22.0,0.0,3.0
2021-02-03 07:10:00+08:00,20.462419166666667,22.0,0.0,3.0
2021-02-03 07:20:00+08:00,20.381603666666667,22.0,0.0,3.0
2021-02-03 07:30:00+08:00,20.9151185,22.0,0.9876483333333334,3.0
2021-02-03 07:40:00+08:00,21.449983333333332,22.0,1.0,3.0
2021-02-03 07:50:00+08:00,21.809866,22.0,1.0,3.0
2021-02-03 08:00:00+08:00,21.557850666666667,22.0,1.0,3.0
2021-02-03 08:10:00+08:00,21.1956895,22.0,1.0,3.0
2021-02-03 08:20:00+08:00,21.843785333333333,22.0,1.0,3.0
2021-02-03 08:30:00+08:00,21.336078333333333,22.0,1.0,3.0
2021-02-03 08:40:00+08:00,21.347584,22.0,1.0,3.0
2021-02-03 08:50:00+08:00,21.823985333333333,22.0,1.0,3.0
2021-02-03 09:00:00+08:00,21.242323833333334,22.0,1.0,3.0
2021-02-03 09:10:00+08:00,21.609256,22.0,1.0,3.0
2021-02-03 09:20:00+08:00,21.607491833333334,22.0,1.0,3.0
2021-02-03 09:30:00+08:00,21.257592166666665,22.0,1.0,3.0
2021-02-03 09:40:00+08:00,21.820366166666666,22.0,1.0,3.0
2021-02-03 09:50:00+08:00,21.4675305,22.0,1.0,3.0
2021-02-03 10:00:00+08:00,21.338400833333335,22.0,1.0,3.0
2021-02-03 10:10:00+08:00,21.2764175,22.0,1.0,3.0
2021-02-03 10:20:00+08:00,21.346087666666666,22.0,1.0,3.0
2021-02-03 10:30:00+08:00,21.831122,22.0,1.0,3.0
2021-02-03 10:40:00+08:00,21.3662105,22.0,1.0,3.0
2021-02-03 10:50:00+08:00,21.288737666666666,22.0,1.0,3.0
2021-02-03 11:00:00+08:00,21.831956166666668,22.0,1.0,3.0
2021-02-03 11:10:00+08:00,21.445952333333334,22.0,1.0,3.0
2021-02-03 11:20:00+08:00,21.290066166666666,22.0,1.0,3.0
2021-02-03 11:30:00+08:00,21.5359055,22.0,1.0,3.0
2021-02-03 11:40:00+08:00,21.745892166666668,22.0,1.0,3.0
2021-02-03 11:50:00+08:00,21.291395166666668,22.0,1.0,3.0
2021-02-03 12:00:00+08:00,21.3506925,22.0,1.0,3.0
2021-02-03 12:10:00+08:00,21.826379833333334,22.0,1.0,3.0
2021-02-03 12:20:00+08:00,21.307716,22.0,1.0,3.0
2021-02-03 12:30:00+08:00,21.322198166666666,22.0,1.0,3.0
2021-02-03 12:40:00+08:00,21.804791666666667,22.0,1.0,3.0
2021-02-03 12:50:00+08:00,21.258105166666667,22.0,1.0,3.0
2021-02-03 13:00:00+08:00,21.460378666666667,22.0,1.0,3.0
2021-02-03 13:10:00+08:00,21.721496833333333,22.0,1.0,3.0
2021-02-03 13:20:00+08:00,21.225073,22.0,1.0,3.0
2021-02-03 13:30:00+08:00,21.644895166666668,22.0,1.0,3.0
2021-02-03 13:40:00+08:00,21.625026666666667,22.0,1.0,3.0
2021-02-03 13:50:00+08:00,21.206708666666668,22.0,1.0,3.0
2021-02-03 14:00:00+08:00,21.588212,22.0,1.0,3.0
2021-02-03 14:10:00+08:00,21.625178333333334,22.0,1.0,3.0
2021-02-03 14:20:00+08:00,21.2149025,22.0,1.0,3.0
2021-02-03 14:30:00+08:00,21.797828666666668,22.0,1.0,3.0
2021-02-03 14:40:00+08:00,21.3992115,22.0,1.0,3.0
2021-02-03 14:50:00+08:00,21.2578815,22.0,1.0,3.0
2021-02-03 15:00:00+08:00,21.840082333333335,22.0,1.0,3.0
2021-02-03 15:10:00+08:00,21.362248333333334,22.0,1.0,3.0
2021-02-03 15:20:00+08:00,21.2645015,22.0,1.0,3.0
2021-02-03 15:30:00+08:00,21.8300405,22.0,1.0,3.0
2021-02-03 15:40:00+08:00,21.284132833333334,22.0,1.0,3.0
2021-02-03 15:50:00+08:00,21.361907666666667,22.0,1.0,3.0
2021-02-03 16:00:00+08:00,21.820682166666668,22.0,1.0,3.0
2021-02-03 16:10:00+08:00,21.262716666666666,22.0,1.0,3.0
2021-02-03 16:20:00+08:00,21.295366833333333,22.0,1.0,3.0
2021-02-03 16:30:00+08:00,21.833986833333334,22.0,1.0,3.0
2021-02-03 16:40:00+08:00,21.224331333333332,22.0,1.0,3.0
2021-02-03 16:50:00+08:00,21.456486166666668,22.0,1.0,3.0
2021-02-03 17:00:00+08:00,21.772799166666665,22.0,1.0,3.0
2021-02-03 17:10:00+08:00,21.145595333333333,22.0,1.0,3.0
2021-02-03 17:20:00+08:00,21.548199833333335,22.0,1.0,3.0
